word,association_score,lr_semantic,left_freq,right_freq,total_freq,lr_self_mean_left,lr_self_mean_right,lr_self_mean_weighted,lr_self_mean,eng_word_transl
wirtschaftens,-0.9912044339032444,left,1,0,1,2,NA,NA,2,economic activity
bürgerinnenrechte,-0.9911891059289104,left,2,0,2,2.5,NA,NA,2.5,civil rights
reichensteuer,-0.991187409321064,left,2,0,2,5,NA,NA,5,wealth tax
befinden,-0.991177697703738,left,1,0,1,8,NA,NA,8,condition
innovative,-0.9911764691256424,left,1,0,1,2,NA,NA,2,innovative
ersatz,-0.9911758255847352,left,1,0,1,6,NA,NA,6,substitute
fremdbestimmung,-0.9911644173595628,left,2,0,2,6,NA,NA,6,external determination
obliegt,-0.991161901699653,left,1,0,1,9,NA,NA,9,is incumbent
gefährden,-0.9911584499802418,left,1,0,1,3,NA,NA,3,endanger
mitspracherechte,-0.9911521900823268,left,1,0,1,2,NA,NA,2,right to have a say
übertragen,-0.991147217266226,left,3,0,3,6.333333333333333,NA,NA,6.333333333333333,transmitted
solidaritätfrieden,-0.9911445260951596,left,1,0,1,2,NA,NA,2,solidarity peace
dauerhaft,-0.9911395532790588,left,1,0,1,2,NA,NA,2,permanently
sozialem,-0.9911260389200084,left,4,0,4,4,NA,NA,4,social
enteignungen,-0.99111041842708,left,2,0,2,7,NA,NA,7,expropriations
bereitstellung,-0.9911055041146982,left,1,0,1,3,NA,NA,3,provision
beitrage,-0.9911041585291652,left,1,0,1,4,NA,NA,4,contributions
verkehrswende,-0.9911026374324754,left,1,0,1,5,NA,NA,5,transport transition
bemühung,-0.9911002387800032,left,1,0,1,3,NA,NA,3,effort
widerständigkeit,-0.9910957339936532,left,1,0,1,2,NA,NA,2,resistance
diskriminierungsfreiheit,-0.9910906441701148,left,1,0,1,1,NA,NA,1,freedom from discrimination
gemeinschaftswohl,-0.9910783583891598,left,1,0,1,6,NA,NA,6,common good
zerstören,-0.9910725665209954,left,1,0,1,10,NA,NA,10,destroy
beteiligung,-0.9910662481193614,left,1,0,1,4,NA,NA,4,participation
entdemokratisierung,-0.9910626793925128,left,1,0,1,6,NA,NA,6,de-democratization
folgender,-0.991060456251197,left,1,0,1,8,NA,NA,8,following
deliberalisierung,-0.9910555419388152,left,1,0,1,6,NA,NA,6,deliberalization
erfolg,-0.9910544303681572,left,4,0,4,6.5,NA,NA,6.5,success
umverteilungspolitik,-0.991050686130152,left,5,0,5,5.6,NA,NA,5.6,redistribution policy
nehme,-0.9910430806467035,left,1,0,1,9,NA,NA,9,take
erheben,-0.9910393949124172,left,1,0,1,2,NA,NA,2,raise
bekommen,-0.9910336615479716,left,3,0,3,6.666666666666667,NA,NA,6.666666666666667,receive
materieller,-0.9909984423092344,left,1,0,1,7,NA,NA,7,material
zwang,-0.9909982082943588,left,1,0,1,3,NA,NA,3,obligation
gleichmachererei,-0.9909887891956268,left,1,0,1,9,NA,NA,9,egalitarianism
nachteil,-0.9909845769278708,left,1,0,1,7,NA,NA,7,disadvantage
frauenförderung,-0.990981710245648,left,1,0,1,3,NA,NA,3,women's advancement
garantierte,-0.9909759768812024,left,1,0,1,4,NA,NA,4,guaranteed
verteilender,-0.9909744557845128,left,1,0,1,9,NA,NA,9,distributing
überfürsorge,-0.9909637496039664,left,1,0,1,6,NA,NA,6,overprotectiveness
tut,-0.9909508202821043,left,1,0,1,6,NA,NA,6,does
ausbildg,-0.9909505862672292,left,1,0,1,3,NA,NA,3,training
miteinbeziehung,-0.9909244351049108,left,1,0,1,1,NA,NA,1,involvement
bessert,-0.9909203398445924,left,1,0,1,8,NA,NA,8,improves
greift,-0.9909172976512132,left,1,0,1,4,NA,NA,4,attacks
umverteilt,-0.9909153670284916,left,2,0,2,6.5,NA,NA,6.5,redistributed
progressivität,-0.9909094581528896,left,5,0,5,2.2,NA,NA,2.2,progressiveness
plan,-0.9909033152624122,left,1,0,1,6,NA,NA,6,plan
vorgenommen,-0.9909003315727516,left,1,0,1,6,NA,NA,6,made
human,-0.9908993955132503,left,3,0,3,3,NA,NA,3,human
bedingungslose,-0.9908985764611868,left,1,0,1,7,NA,NA,7,unconditional
umf,-0.9908926675855846,left,1,0,1,4,NA,NA,4,umf
teilhabechancen,-0.9908923750669903,left,2,0,2,2,NA,NA,2,participation opportunities
finanzwesen,-0.9908852376132928,left,2,0,2,2.5,NA,NA,2.5,finance
zunkunftsortienting,-0.9908699096389588,left,1,0,1,1,NA,NA,1,future orientation
minderheitenrechte,-0.9908604320365078,left,1,0,1,5,NA,NA,5,minority rights
staatsausgaben,-0.9908516564786828,left,1,0,1,6,NA,NA,6,government spending
leistungsgedankens,-0.990849491841086,left,1,0,1,8,NA,NA,8,performance mentality
humane,-0.990840072742354,left,2,0,2,2,NA,NA,2,humane
zwischenmenschliche,-0.9908348659113778,left,1,0,1,1,NA,NA,1,interpersonal
umverteilg,-0.99082673389446,left,2,0,2,6.5,NA,NA,6.5,redistribution
gemeinsinn,-0.9908226971378606,left,1,0,1,1,NA,NA,1,community spirit
geprägten,-0.99082222910811,left,1,0,1,7,NA,NA,7,embossed
zunehmend,-0.9908205910039828,left,1,0,1,9,NA,NA,9,increasingly
vermögensabgabe,-0.9908101188383116,left,2,0,2,3,NA,NA,3,wealth tax
präferenz,-0.9908063746003064,left,1,0,1,5,NA,NA,5,preference
dementsprechend,-0.9907864833359032,left,1,0,1,2,NA,NA,2,accordingly
reichenbesteuerung,-0.9907843772020252,left,1,0,1,1,NA,NA,1,taxation of the rich
jugend,-0.99077811730411,left,1,0,1,2,NA,NA,2,youth
erreichen,-0.9907698097760358,left,3,0,3,6,NA,NA,6,to reach
offeneheit,-0.9907640764115904,left,1,0,1,3,NA,NA,3,openness
modernität,-0.9907465837996592,left,3,0,3,3,NA,NA,3,modernity
gleicheit,-0.9907342980187044,left,1,0,1,6,NA,NA,6,equality
bringt,-0.9907339469963912,left,2,0,2,8,NA,NA,8,brings
bringen,-0.9907175074513992,left,1,0,1,3,NA,NA,3,bring
einbeziehung,-0.9907037005737548,left,1,0,1,1,NA,NA,1,inclusion
entwicklungschancen,-0.9906915318002376,left,1,0,1,3,NA,NA,3,development opportunities
komplette,-0.9906897181849538,left,1,0,1,6,NA,NA,6,complete
missverwaltung,-0.9906676622829538,left,1,0,1,6,NA,NA,6,mismanagement
bedürftigen,-0.9906635670226356,left,1,0,1,6,NA,NA,6,needy
außer,-0.9906558445317496,left,2,0,2,6.5,NA,NA,6.5,except
reichtumverteilg,-0.9906523343086197,left,1,0,1,2,NA,NA,2,wealth distribution
irreale,-0.9906361872822218,left,1,0,1,8,NA,NA,8,unreal
gleichstellungspolitik,-0.9906293423471184,left,1,0,1,2,NA,NA,2,equality policy
humanitäre,-0.9906292253396808,left,1,0,1,3,NA,NA,3,humanitarian
zulassen,-0.9906272947169592,left,1,0,1,6,NA,NA,6,allow
divergenz,-0.9906099776161847,left,1,0,1,6,NA,NA,6,divergence
einführen,-0.9906098021050282,left,2,0,2,2,NA,NA,2,introduce
sozialstaatlich,-0.9905970482943228,left,1,0,1,6,NA,NA,6,welfare state
hauptkompetenz,-0.9905959367236647,left,1,0,1,8,NA,NA,8,main competence
beschäftigten,-0.9905921924856596,left,3,0,3,4.333333333333333,NA,NA,4.333333333333333,employed
erhöht,-0.9905739978291026,left,1,0,1,2,NA,NA,2,increased
unbegrenzter,-0.9905659243159036,left,1,0,1,8,NA,NA,8,unlimited
gemeinschaftsverständnis,-0.9905649297526836,left,1,0,1,3,NA,NA,3,sense of community
tierische,-0.990552175941978,left,1,0,1,1,NA,NA,1,animal
hoher,-0.990528423432132,left,1,0,1,5,NA,NA,5,higher
gemeinschaftssinn,-0.990528423432132,left,1,0,1,3,NA,NA,3,sense of community
diversity,-0.9905225145565296,left,1,0,1,10,NA,NA,10,diversity
leichtere,-0.99052099345984,left,1,0,1,3,NA,NA,3,lighter
entrechtung,-0.9904896939702644,left,1,0,1,6,NA,NA,6,disenfranchisement
grundausrichtung,-0.9904713238025512,left,1,0,1,5,NA,NA,5,basic orientation
landschaft,-0.9904675210608268,left,1,0,1,8,NA,NA,8,landscape
hoheren,-0.99046085163688,left,1,0,1,3,NA,NA,3,higher
organe,-0.990448624359644,left,1,0,1,6,NA,NA,6,organs
mingration,-0.9904386202237236,left,1,0,1,3,NA,NA,3,migration
deindustrialisierung,-0.9904286160878032,left,1,0,1,5,NA,NA,5,deindustrialization
entgrenzung,-0.9904158622770975,left,1,0,1,8,NA,NA,8,de-limitation
verletzung,-0.9904144581878456,left,1,0,1,7,NA,NA,7,injury
sozieale,-0.9903981356502912,left,1,0,1,2,NA,NA,2,social
dogmatik,-0.9903860253804928,left,1,0,1,6,NA,NA,6,dogmatics
entscheidungskompetenz,-0.9903815205941428,left,1,0,1,7,NA,NA,7,decision-making authority
gesellschaftsform,-0.9903762552594478,left,2,0,2,4.5,NA,NA,4.5,legal form
vermögenssteuer,-0.9903635599524612,left,6,0,6,4.2,NA,NA,4.2,wealth tax
person,-0.990355193920668,left,1,0,1,4,NA,NA,4,person
verbesserungen,-0.9903403339760845,left,1,0,1,2,NA,NA,2,improvements
kommunistischen,-0.9903365897380793,left,2,0,2,6,NA,NA,6,communist
aufeinander,-0.990335653678578,left,1,0,1,2,NA,NA,2,each other
zukunftspolitik,-0.9903337815595752,left,1,0,1,2,NA,NA,2,future policy
gedanke,-0.9903216712897768,left,2,0,2,2.5,NA,NA,2.5,thought
fairness,-0.9903123691984824,left,1,0,1,2,NA,NA,2,fairness
methoden,-0.990306869848912,left,1,0,1,5,NA,NA,5,methods
eint,-0.9902693104614216,left,1,0,1,8,NA,NA,8,unites
sozialstaates,-0.9902611784445038,left,1,0,1,5,NA,NA,5,welfare state
pflichten,-0.990258662784594,left,2,0,2,4,NA,NA,4,obligations
denk,-0.990253748472212,left,1,0,1,8,NA,NA,8,think
sozialreformen,-0.9902510573011456,left,1,0,1,6,NA,NA,6,social reforms
geschehen,-0.9902270122727054,left,1,0,1,4,NA,NA,4,happen
umschichtung,-0.9902254326722968,left,1,0,1,8,NA,NA,8,reallocation
dortige,-0.9902251401537028,left,1,0,1,5,NA,NA,5,local
transkulturalität,-0.9902034937777346,left,1,0,1,1,NA,NA,1,transculturality
konsumorientierte,-0.990202674725671,left,1,0,1,8,NA,NA,8,consumer-oriented
diversität,-0.9901993985174165,left,2,0,2,2.5,NA,NA,2.5,diversity
setzten,-0.9901811453571404,left,1,0,1,3,NA,NA,3,set
einsetzen,-0.9901768745856656,left,7,0,7,2.2857142857142856,NA,NA,2.2857142857142856,insert
gegenseitiger,-0.9901752949852572,left,1,0,1,4,NA,NA,4,mutual
staatsform,-0.9901638867600848,left,1,0,1,5,NA,NA,5,form of government
umweltgerechtes,-0.99014458053287,left,1,0,1,3,NA,NA,3,environmentally friendly
berücksichtigt,-0.9901401342502388,left,3,0,3,4.666666666666667,NA,NA,4.666666666666667,taken into account
vorgaben,-0.9901216470750877,left,2,0,2,6,NA,NA,6,specifications
konfliktlösungen,-0.9901163817403926,left,1,0,1,2,NA,NA,2,conflict resolution
wasser,-0.9900976020466472,left,1,0,1,10,NA,NA,10,water
töten,-0.9900779447971196,left,1,0,1,7,NA,NA,7,kill
ständige,-0.990076716219024,left,1,0,1,2,NA,NA,2,permanent
übers,-0.9900702808099524,left,1,0,1,5,NA,NA,5,over
moral,-0.9900686427058252,left,1,0,1,6,NA,NA,6,moral
benachteiligt,-0.9900533732352098,left,1,0,1,1,NA,NA,1,disadvantaged
völkerverschiebung,-0.9900455337368862,left,1,0,1,6,NA,NA,6,population shift
steuererhö,-0.990027690102642,left,1,0,1,6,NA,NA,6,tax increase
ethische,-0.990026403020828,left,1,0,1,1,NA,NA,1,ethical
zusammenhänge,-0.9900197335968808,left,1,0,1,4,NA,NA,4,contexts
bürokratie,-0.9900180369890348,left,3,0,3,6.666666666666667,NA,NA,6.666666666666667,bureaucracy
menschenwürdiges,-0.9900111335502124,left,1,0,1,3,NA,NA,3,humane
getreten,-0.9900013634291674,left,1,0,1,10,NA,NA,10,kicked
umlauf,-0.989992061337873,left,1,0,1,3,NA,NA,3,circulation
naturgesetze,-0.9899891946556504,left,1,0,1,10,NA,NA,10,laws of nature
fördermitteln,-0.9899772598970084,left,1,0,1,5,NA,NA,5,funding
abseits,-0.989974217703629,left,1,0,1,3,NA,NA,3,offside
offenere,-0.989970414961905,left,1,0,1,3,NA,NA,3,more open
primär,-0.9899676067834008,left,2,0,2,6.5,NA,NA,6.5,primary
pflegende,-0.9899645645900216,left,1,0,1,6,NA,NA,6,caregivers
diverse,-0.9899600012999528,left,2,0,2,2.5,NA,NA,2.5,various
hoffnung,-0.9899561400545096,left,1,0,1,3,NA,NA,3,hope
gerchtigkeit,-0.9899480665413108,left,2,0,2,3.5,NA,NA,3.5,justice
künftige,-0.9899451413553692,left,2,0,2,3.5,NA,NA,3.5,future
gleichermaßen,-0.9899387059462976,left,1,0,1,3,NA,NA,3,equally
staatsorientierung,-0.9899367168198572,left,1,0,1,9,NA,NA,9,state orientation
steuereinnahmen,-0.98993507871573,left,1,0,1,6,NA,NA,6,tax revenues
erwirtschaftet,-0.9899349617082922,left,2,0,2,4.5,NA,NA,4.5,generated
verstandene,-0.989914426902982,left,1,0,1,6,NA,NA,6,understood
sixcherungssysteme,-0.9899078744864728,left,1,0,1,3,NA,NA,3,security systems
beziehungsmodelle,-0.9899062948860642,left,1,0,1,8,NA,NA,8,relationship models
grünen,-0.9899023751369024,left,2,0,2,7.5,NA,NA,7.5,green
ungesteuerter,-0.9898926050158572,left,1,0,1,6,NA,NA,6,uncontrolled
idwirtschaft,-0.9898902063633852,left,1,0,1,6,NA,NA,6,idwirtschaft
ausbau,-0.989884648510096,left,8,0,8,5.375,NA,NA,5.375,expansion
kurzen,-0.989879734197714,left,1,0,1,9,NA,NA,9,short
wirtschaftsmonopole,-0.989872011706828,left,1,0,1,3,NA,NA,3,economic monopolies
progressivefortschrittliche,-0.9898594334072792,left,1,0,1,3,NA,NA,3,progressive
sexuelle,-0.9898459775519476,left,1,0,1,2,NA,NA,2,sexual
begriffseinordnung,-0.9898414142618788,left,1,0,1,7,NA,NA,7,conceptual classification
profil,-0.9898397761577512,left,1,0,1,5,NA,NA,5,profile
darstellt,-0.9898342183044624,left,1,0,1,2,NA,NA,2,represents
geringem,-0.989819592374754,left,1,0,1,6,NA,NA,6,low
lebensgefühl,-0.9898170182111254,left,1,0,1,7,NA,NA,7,attitude to life
sozialstaatsprinzip,-0.98980426440042,left,1,0,1,9,NA,NA,9,welfare state principle
umverteilen,-0.9898012807107592,left,2,0,2,6.5,NA,NA,6.5,redistribute
früchte,-0.9897908670488073,left,1,0,1,7,NA,NA,7,fruit
pflanzliche,-0.9897902235079,left,1,0,1,1,NA,NA,1,herbal
spiritualität,-0.9897819744835444,left,1,0,1,1,NA,NA,1,spirituality
tatkraft,-0.9897801608682608,left,1,0,1,2,NA,NA,2,energy
privaten,-0.9897787567790088,left,2,0,2,5,NA,NA,5,private
agleich,-0.9897700982286216,left,1,0,1,6,NA,NA,6,equal
grundsätzen,-0.9897695131914332,left,1,0,1,8,NA,NA,8,principles
vert,-0.9897688111468071,left,1,0,1,2,NA,NA,2,vert
mindeststandards,-0.9897667050129292,left,1,0,1,3,NA,NA,3,minimum standards
persönlicher,-0.9897642478567382,left,1,0,1,7,NA,NA,7,personal
wertung,-0.9897635458121122,left,1,0,1,4,NA,NA,4,rating
künstlich,-0.989763253293518,left,1,0,1,8,NA,NA,8,artificially
arbeitsnehmerfreundliche,-0.9897414899101123,left,1,0,1,6,NA,NA,6,employee-friendly
zersetzung,-0.9897337674192264,left,1,0,1,9,NA,NA,9,decomposition
voneinander,-0.9897144611920116,left,1,0,1,3,NA,NA,3,from each other
stiften,-0.989713642139948,left,1,0,1,6,NA,NA,6,donate
weitgehend,-0.9896990162102396,left,1,0,1,8,NA,NA,8,largely
bewegen,-0.9896763167673326,left,2,0,2,3.5,NA,NA,3.5,move
schützt,-0.9896745616557676,left,3,0,3,3.6666666666666665,NA,NA,3.6666666666666665,protects
vermeidung,-0.989672689536765,left,1,0,1,1,NA,NA,1,avoidance
entfaltung,-0.989665669090505,left,4,0,4,3.5,NA,NA,3.5,development
staatsgewalt,-0.9896584146293698,left,1,0,1,3,NA,NA,3,state power
zwangsverhältnissen,-0.9896582391182132,left,1,0,1,2,NA,NA,2,coercive relationships
solidarische,-0.9896573615624308,left,9,0,9,1.7777777777777777,NA,NA,1.7777777777777777,solidarity
steuerlasten,-0.9896445492480064,left,2,0,2,5,NA,NA,5,tax burdens
transfergesellschaft,-0.9896407465062824,left,1,0,1,6,NA,NA,6,transfer company
übernehmen,-0.9896399274542186,left,4,0,4,5,NA,NA,5,take over
umweltklima,-0.9896319124447386,left,1,0,1,3,NA,NA,3,environmental climate
integrierend,-0.9896249505021976,left,2,0,2,2.5,NA,NA,2.5,integrative
finanziellen,-0.989624014442696,left,2,0,2,3,NA,NA,3,financial
abgabensteuern,-0.9896236634203832,left,1,0,1,8,NA,NA,8,tax levies
gesetzten,-0.9896162334480914,left,1,0,1,8,NA,NA,8,set
modernisierungs,-0.9896125477138048,left,1,0,1,3,NA,NA,3,modernization
beruf,-0.9896010809849136,left,1,0,1,3,NA,NA,3,profession
verstaatlichungen,-0.9895909013378368,left,1,0,1,2,NA,NA,2,nationalizations
einzubeziehen,-0.9895670903242718,left,1,0,1,3,NA,NA,3,to include
materiell,-0.9895658032424576,left,1,0,1,5,NA,NA,5,material
missionierung,-0.9895624100267651,left,1,0,1,6,NA,NA,6,missionary work
entscheidungsfindung,-0.9895272492917468,left,1,0,1,1,NA,NA,1,decision-making
höhsteuern,-0.9895171866521076,left,1,0,1,8,NA,NA,8,increase taxes
entscheidungen,-0.9895120383248502,left,4,0,4,6.25,NA,NA,6.25,decisions
bequemlichkeit,-0.989500220573646,left,2,0,2,9,NA,NA,9,comfort
staatstaatliche,-0.989498816484394,left,1,0,1,7,NA,NA,7,state-owned
offenheit,-0.9894933756385426,left,22,0,22,2.772727272727273,NA,NA,2.772727272727273,openness
umgestaltung,-0.9894821429245266,left,2,0,2,4,NA,NA,4,remodeling
friedenssicherung,-0.9894812068650252,left,1,0,1,3,NA,NA,3,peacekeeping
verschwendung,-0.9894706176919166,left,1,0,1,6,NA,NA,6,waste
inneren,-0.9894601455262456,left,1,0,1,6,NA,NA,6,inner
reinen,-0.9894587999407124,left,1,0,1,6,NA,NA,6,pure
schulen,-0.9894574543551792,left,1,0,1,7,NA,NA,7,schools
ausgabendisziplin,-0.9894537686208928,left,1,0,1,8,NA,NA,8,spending discipline
gandhilennonprinzip,-0.989445285581662,left,1,0,1,3,NA,NA,3,Gandhilennon principle
gekoppelt,-0.98944037126928,left,1,0,1,4,NA,NA,4,coupled
culture,-0.9894265643916356,left,2,0,2,7.5,NA,NA,7.5,culture
befreiung,-0.9894256868358532,left,1,0,1,4,NA,NA,4,liberation
identitätspolitik,-0.9894248092800706,left,8,0,8,6.75,NA,NA,6.75,identity politics
zerschlagung,-0.9894238732205692,left,1,0,1,10,NA,NA,10,destruction
gleichmachung,-0.98942083102719,left,3,0,3,7,NA,NA,7,equalization
ffnung,-0.989420772523471,left,1,0,1,8,NA,NA,8,opening
unänderbare,-0.9894189004044684,left,1,0,1,7,NA,NA,7,unchangeable
anerkannt,-0.9894028118817896,left,1,0,1,3,NA,NA,3,recognized
arbeitnehmerrechte,-0.9894007057479114,left,3,0,3,2,NA,NA,2,employee rights
arbeitenden,-0.9893706348364314,left,2,0,2,4.5,NA,NA,4.5,working
zerstörte,-0.9893699327918054,left,1,0,1,9,NA,NA,9,destroyed
umverteildgeldes,-0.9893631463604208,left,1,0,1,6,NA,NA,6,redistributed money
arbeitet,-0.9893572374848189,left,1,0,1,3,NA,NA,3,works
leitet,-0.9893568279587868,left,1,0,1,6,NA,NA,6,leads
illegale,-0.9893395693617312,left,1,0,1,8,NA,NA,8,illegal
hinweg,-0.9893328999377844,left,2,0,2,6,NA,NA,6,away
div,-0.9893310863225004,left,1,0,1,2,NA,NA,2,div
herr,-0.989309907976283,left,1,0,1,2,NA,NA,2,Mr
benachteiligungen,-0.989303238552336,left,1,0,1,3,NA,NA,3,disadvantages
bankensystem,-0.9893020099742406,left,1,0,1,2,NA,NA,2,banking system
behördengerichte,-0.9892766193602672,left,1,0,1,2,NA,NA,2,administrative courts
transparente,-0.989276326841673,left,1,0,1,2,NA,NA,2,transparent
grundsätzlicher,-0.9892734601594502,left,1,0,1,2,NA,NA,2,fundamental
mitmenschlichkeit,-0.989266498216909,left,4,0,4,2.25,NA,NA,2.25,humanity
handelt,-0.9892659131797208,left,1,0,1,8,NA,NA,8,acts
wertoffenheit,-0.9892604723338692,left,1,0,1,3,NA,NA,3,openness to values
beginnt,-0.9892531008652964,left,1,0,1,3,NA,NA,3,begins
grundrechte,-0.9892379484021186,left,1,0,1,2,NA,NA,2,fundamental rights
verhältnissen,-0.9892357252608032,left,1,0,1,2,NA,NA,2,relationships
verblendung,-0.9892205727976252,left,1,0,1,3,NA,NA,3,delusion
ökol,-0.9892155999815244,left,2,0,2,2.5,NA,NA,2.5,organic
gefährdet,-0.9892121482621136,left,1,0,1,6,NA,NA,6,endangered
kommuniziert,-0.9892117387360816,left,1,0,1,5,NA,NA,5,communicated
kosmipolitische,-0.989211621728644,left,1,0,1,3,NA,NA,3,cosmopolitical
einheitsmenschen,-0.9892103346468296,left,1,0,1,6,NA,NA,6,uniform people
humana,-0.989207058438575,left,1,0,1,1,NA,NA,1,humana
arbeiter,-0.989206707416262,left,1,0,1,1,NA,NA,1,workers
prozesse,-0.9892005645257844,left,2,0,2,3.5,NA,NA,3.5,processes
menschenfrundlichkeit,-0.9891991019328136,left,1,0,1,1,NA,NA,1,humanity
maßstab,-0.9891610745155724,left,2,0,2,2,NA,NA,2,scale
regulierend,-0.9891603139672276,left,1,0,1,6,NA,NA,6,regulating
abkommen,-0.9891577983073178,left,2,0,2,10,NA,NA,10,agreement
anbetung,-0.98914516150405,left,1,0,1,8,NA,NA,8,worship
fortschrittlichkeit,-0.9891429968664532,left,1,0,1,1,NA,NA,1,progressiveness
erwirtschaft,-0.9891340457974716,left,1,0,1,6,NA,NA,6,generated
moralische,-0.9891250362247714,left,1,0,1,NA,NA,NA,NA,moral
bereitsschaft,-0.9891235736318006,left,1,0,1,3,NA,NA,3,willingness
gestellte,-0.989113627999599,left,1,0,1,4,NA,NA,4,posed
handlungsfähigkeit,-0.9891104102950632,left,1,0,1,2,NA,NA,2,ability to act
rückt,-0.9891088891983736,left,1,0,1,3,NA,NA,3,moves
inklusive,-0.9891033313450844,left,1,0,1,1,NA,NA,1,including
verwobenheit,-0.9890777652199546,left,1,0,1,2,NA,NA,2,interweaving
frauengleichstellung,-0.9890749570414508,left,1,0,1,4,NA,NA,4,women's equality
diplomatische,-0.9890637828311536,left,1,0,1,2,NA,NA,2,diplomatic
sozgerechtigkumvertgleiche,-0.9890634318088406,left,1,0,1,4,NA,NA,4,social justice comparisons
auseinandersetzung,-0.9890485133605382,left,1,0,1,2,NA,NA,2,confrontation
erforderlich,-0.9890369296242092,left,2,0,2,6,NA,NA,6,necessary
lehre,-0.9890348819940502,left,1,0,1,4,NA,NA,4,teach
geldverteilung,-0.9890269839920076,left,1,0,1,4,NA,NA,4,money distribution
kostenlose,-0.9890220111759068,left,2,0,2,2,NA,NA,2,free
sozialpolitischer,-0.989003406993318,left,1,0,1,3,NA,NA,3,socio-political
völkerfreundschaft,-0.988996094028464,left,1,0,1,1,NA,NA,1,friendship between nations
mitwelt,-0.9889861483962624,left,1,0,1,2,NA,NA,2,environment
wichtiges,-0.9889858558776684,left,1,0,1,3,NA,NA,3,important
kol,-0.9889752082008408,left,1,0,1,NA,NA,NA,NA,kol
ausschließlich,-0.988970527903334,left,1,0,1,8,NA,NA,8,exclusively
vernachlässigung,-0.9889690068066443,left,2,0,2,7,NA,NA,7,neglect
meinungsführerschaft,-0.988945722326549,left,1,0,1,6,NA,NA,6,opinion leadership
duallgemeinwohl,-0.9889423876145756,left,1,0,1,1,NA,NA,1,yougeneralwelfare
internationaler,-0.9889423291108568,left,3,0,3,6,NA,NA,6,international
materiel,-0.9889400474658222,left,1,0,1,2,NA,NA,2,material
offfeine,-0.9889365957464112,left,1,0,1,10,NA,NA,10,offfeine
spielt,-0.988929341285276,left,1,0,1,7,NA,NA,7,plays
