...1,id_new,party_cand,lr_self,year,ost,left_desc,right_desc,left_words
51,52,FDP,7,2013,1,"anspruch gerechtigkeit durch nivellierung  umverteilung herbeizuführen 
 vertrauen in staatliche regulierung
 ablehnung materieller ungleichheit auch wenn leistungsbedingt
 ein etwas zu optimistisches menschenbild 
 ganz links auc","klassisch konservatives denken
 latentes unbehagen gegenüber jedweder tiefgreifenden veränderung
 aus sich heraus kaum noch inhaltlich konkret untersetzt eher gegenfolie zu links
 ganz rechts anknüpfen an die nszeit",menschenbild
51,52,FDP,7,2013,1,"anspruch gerechtigkeit durch nivellierung  umverteilung herbeizuführen 
 vertrauen in staatliche regulierung
 ablehnung materieller ungleichheit auch wenn leistungsbedingt
 ein etwas zu optimistisches menschenbild 
 ganz links auc","klassisch konservatives denken
 latentes unbehagen gegenüber jedweder tiefgreifenden veränderung
 aus sich heraus kaum noch inhaltlich konkret untersetzt eher gegenfolie zu links
 ganz rechts anknüpfen an die nszeit",links
52,53,GRUENE,4,2013,1,soziale gerechtigkeit eingrenzung d freien märkte begrenzung der finanzmärkte energiewende,unbegrenze freiheit der märkte förderung des einzelnen intoleranz gegenüber ausländern,sozial
52,53,GRUENE,4,2013,1,soziale gerechtigkeit eingrenzung d freien märkte begrenzung der finanzmärkte energiewende,unbegrenze freiheit der märkte förderung des einzelnen intoleranz gegenüber ausländern,gerechtigkeit
53,54,PIRATEN,NA,2013,1,sozial anitfaschistisch ansonsten sehr unscharf definiert,konservativ alt verschlossen rückwärtsgewandt u gegen alles neue negativ eingestellt misstrauen gegen bevölkerung,sozial
54,55,AfD,6,2013,1,der staat soll alle persönlichen und gesellschaftlichen probleme lösen,freiheit unabhängigkeit und eigenverantwortung der bürger,staat
54,55,AfD,6,2013,1,der staat soll alle persönlichen und gesellschaftlichen probleme lösen,freiheit unabhängigkeit und eigenverantwortung der bürger,gesellschaftlichen
55,56,GRUENE,6,2013,1,verstaatlichung,eingriff in bürgerrechte,verstaatlichung
56,57,GRUENE,4,2013,1,soziale gerechtigkeit offene lebensweise,intoleranz arroganz ichbezogenes auftreten,sozial
56,57,GRUENE,4,2013,1,soziale gerechtigkeit offene lebensweise,intoleranz arroganz ichbezogenes auftreten,gerechtigkeit
56,57,GRUENE,4,2013,1,soziale gerechtigkeit offene lebensweise,intoleranz arroganz ichbezogenes auftreten,offen
57,58,GRUENE,6,2013,1,mensch über alles,wirtschaftshörig profit um jeden preis einschränkung der freiheit des einzelnen,mensch
58,59,DIE LINKE,1,2013,1,friedenspolitik soziale gerechtigkeit antifaschismus,privatisierung rassenhetze ausländerdiskriminierung steuersenkungen für reiche,friedenspolitik
58,59,DIE LINKE,1,2013,1,friedenspolitik soziale gerechtigkeit antifaschismus,privatisierung rassenhetze ausländerdiskriminierung steuersenkungen für reiche,sozial
58,59,DIE LINKE,1,2013,1,friedenspolitik soziale gerechtigkeit antifaschismus,privatisierung rassenhetze ausländerdiskriminierung steuersenkungen für reiche,gerechtigkeit
59,60,PIRATEN,3,2013,1,integration toleranz teilen,arschgeigen,toleranz
60,61,SPD,4,2013,1,linkspartei die linke,rechtsextremismus ausländerfeindlichkeit,links
61,62,PIRATEN,3,2013,1,tolerante soziale weltoffene politik für alle menschen das gemeinwohl im fokus,nationalistische eigentumsorientierte politik für lobbyisten und große unternehmen vor allem kapital und gewinnorientiert menschen werden nur als material gesehen abschottung gegenüber anderen kulturen und einflüssen,sozial
61,62,PIRATEN,3,2013,1,tolerante soziale weltoffene politik für alle menschen das gemeinwohl im fokus,nationalistische eigentumsorientierte politik für lobbyisten und große unternehmen vor allem kapital und gewinnorientiert menschen werden nur als material gesehen abschottung gegenüber anderen kulturen und einflüssen,politik
61,62,PIRATEN,3,2013,1,tolerante soziale weltoffene politik für alle menschen das gemeinwohl im fokus,nationalistische eigentumsorientierte politik für lobbyisten und große unternehmen vor allem kapital und gewinnorientiert menschen werden nur als material gesehen abschottung gegenüber anderen kulturen und einflüssen,mensch
61,62,PIRATEN,3,2013,1,tolerante soziale weltoffene politik für alle menschen das gemeinwohl im fokus,nationalistische eigentumsorientierte politik für lobbyisten und große unternehmen vor allem kapital und gewinnorientiert menschen werden nur als material gesehen abschottung gegenüber anderen kulturen und einflüssen,gemeinwohl
62,63,DIE LINKE,1,2013,1,bedeutet mehr soziale und politische gleichheit mehr mitbestimmungsrechte und linke demokratie ist immer die freiheit der andersdenkenden,"die individuelle freiheit steht vor der gleichheit aller
 rechts kann aber auch durchaus bedeuten ausgrenzung bestimmter bevölkerungsschichten und gewalt gegen politisch andersdenkenden",sozial
62,63,DIE LINKE,1,2013,1,bedeutet mehr soziale und politische gleichheit mehr mitbestimmungsrechte und linke demokratie ist immer die freiheit der andersdenkenden,"die individuelle freiheit steht vor der gleichheit aller
 rechts kann aber auch durchaus bedeuten ausgrenzung bestimmter bevölkerungsschichten und gewalt gegen politisch andersdenkenden",politisch
62,63,DIE LINKE,1,2013,1,bedeutet mehr soziale und politische gleichheit mehr mitbestimmungsrechte und linke demokratie ist immer die freiheit der andersdenkenden,"die individuelle freiheit steht vor der gleichheit aller
 rechts kann aber auch durchaus bedeuten ausgrenzung bestimmter bevölkerungsschichten und gewalt gegen politisch andersdenkenden",gleichheit
62,63,DIE LINKE,1,2013,1,bedeutet mehr soziale und politische gleichheit mehr mitbestimmungsrechte und linke demokratie ist immer die freiheit der andersdenkenden,"die individuelle freiheit steht vor der gleichheit aller
 rechts kann aber auch durchaus bedeuten ausgrenzung bestimmter bevölkerungsschichten und gewalt gegen politisch andersdenkenden",links
62,63,DIE LINKE,1,2013,1,bedeutet mehr soziale und politische gleichheit mehr mitbestimmungsrechte und linke demokratie ist immer die freiheit der andersdenkenden,"die individuelle freiheit steht vor der gleichheit aller
 rechts kann aber auch durchaus bedeuten ausgrenzung bestimmter bevölkerungsschichten und gewalt gegen politisch andersdenkenden",demokratie
62,63,DIE LINKE,1,2013,1,bedeutet mehr soziale und politische gleichheit mehr mitbestimmungsrechte und linke demokratie ist immer die freiheit der andersdenkenden,"die individuelle freiheit steht vor der gleichheit aller
 rechts kann aber auch durchaus bedeuten ausgrenzung bestimmter bevölkerungsschichten und gewalt gegen politisch andersdenkenden",freiheit
63,64,GRUENE,5,2013,1,verteilung progressiv,nationalismus konservativ,verteilung
63,64,GRUENE,5,2013,1,verteilung progressiv,nationalismus konservativ,progressiv
64,65,CDU,6,2013,1,umverteilung sozialistisch gleichmacherei,nation,umverteilung
64,65,CDU,6,2013,1,umverteilung sozialistisch gleichmacherei,nation,sozialistisch
64,65,CDU,6,2013,1,umverteilung sozialistisch gleichmacherei,nation,gleichmacherei
65,66,PIRATEN,3,2013,1,sozial,kapital,sozial
66,67,FDP,8,2013,1,"staatsgläubigkeit
bevormundung
gleichmacherei","übertriebener nationalismus
fremdenfeidlichkeit
ggf auch frauenfeindlichkeit
intoleranz",staatsgläubigkeit
66,67,FDP,8,2013,1,"staatsgläubigkeit
bevormundung
gleichmacherei","übertriebener nationalismus
fremdenfeidlichkeit
ggf auch frauenfeindlichkeit
intoleranz",bevormundung
66,67,FDP,8,2013,1,"staatsgläubigkeit
bevormundung
gleichmacherei","übertriebener nationalismus
fremdenfeidlichkeit
ggf auch frauenfeindlichkeit
intoleranz",gleichmacherei
67,68,GRUENE,5,2013,1,weltoffen ökologisch solidarisch aber auch leistungsfeindlich postkommunistisch respektlos,konservativ kleingeistig doppelmoralisch,weltoffen
67,68,GRUENE,5,2013,1,weltoffen ökologisch solidarisch aber auch leistungsfeindlich postkommunistisch respektlos,konservativ kleingeistig doppelmoralisch,ökologisch
67,68,GRUENE,5,2013,1,weltoffen ökologisch solidarisch aber auch leistungsfeindlich postkommunistisch respektlos,konservativ kleingeistig doppelmoralisch,solidarität
68,69,PIRATEN,3,2013,1,soziale gerechtigkeit,neoliberalismus derzeitige politik,sozial
68,69,PIRATEN,3,2013,1,soziale gerechtigkeit,neoliberalismus derzeitige politik,gerechtigkeit
69,70,SPD,5,2013,1,weltoffen und gleichberechtigt aufgeschlossen für neue ideen sozial gerecht und solidarisch,konservativ traditionsverhaftet kritisch gegenüber veränderungen und anderssein,weltoffen
69,70,SPD,5,2013,1,weltoffen und gleichberechtigt aufgeschlossen für neue ideen sozial gerecht und solidarisch,konservativ traditionsverhaftet kritisch gegenüber veränderungen und anderssein,sozial
69,70,SPD,5,2013,1,weltoffen und gleichberechtigt aufgeschlossen für neue ideen sozial gerecht und solidarisch,konservativ traditionsverhaftet kritisch gegenüber veränderungen und anderssein,gerecht
69,70,SPD,5,2013,1,weltoffen und gleichberechtigt aufgeschlossen für neue ideen sozial gerecht und solidarisch,konservativ traditionsverhaftet kritisch gegenüber veränderungen und anderssein,solidarität
70,71,GRUENE,3,2013,1,den menschen in den mittelpunkt rückend progressiv denken,beharrend dinge nicht zu ende denkend innerhalb kleinerer kreise denkend,mensch
70,71,GRUENE,3,2013,1,den menschen in den mittelpunkt rückend progressiv denken,beharrend dinge nicht zu ende denkend innerhalb kleinerer kreise denkend,mittelpunkt
70,71,GRUENE,3,2013,1,den menschen in den mittelpunkt rückend progressiv denken,beharrend dinge nicht zu ende denkend innerhalb kleinerer kreise denkend,progressiv
71,72,PIRATEN,4,2013,0,gleichstellung von lebenspartnerschaften  geschlechtern soziale gerechtigkeit solidarität europäisch,ablehnung gleichgeschlechtliche ehe strengere einwanderungsregeln ablehnung der eu marktliberalismus,gleichstellung
71,72,PIRATEN,4,2013,0,gleichstellung von lebenspartnerschaften  geschlechtern soziale gerechtigkeit solidarität europäisch,ablehnung gleichgeschlechtliche ehe strengere einwanderungsregeln ablehnung der eu marktliberalismus,sozial
71,72,PIRATEN,4,2013,0,gleichstellung von lebenspartnerschaften  geschlechtern soziale gerechtigkeit solidarität europäisch,ablehnung gleichgeschlechtliche ehe strengere einwanderungsregeln ablehnung der eu marktliberalismus,gerechtigkeit
71,72,PIRATEN,4,2013,0,gleichstellung von lebenspartnerschaften  geschlechtern soziale gerechtigkeit solidarität europäisch,ablehnung gleichgeschlechtliche ehe strengere einwanderungsregeln ablehnung der eu marktliberalismus,solidarität
72,73,GRUENE,3,2013,0,"sozial
freiheitlich
gerecht","konservativ
national
neoliberal",sozial
72,73,GRUENE,3,2013,0,"sozial
freiheitlich
gerecht","konservativ
national
neoliberal",freiheitlich
72,73,GRUENE,3,2013,0,"sozial
freiheitlich
gerecht","konservativ
national
neoliberal",gerecht
73,74,PIRATEN,3,2013,0,"gute frage
nicht links nicht rechts halte ich für eine gefährlich irreführende parole dennoch sind linksrechts zu verschwommen bis auf die extreme zu sehr unklar und werden mir zu oft nur noch als schlag schimpfwörter benutzt

g","neonazis
rassismus
ausländerfeindlichkeit
frauenfeindlichkeit
homophobie
menschenverachtung
extremer konservativismus
nationalismus
ablehnung von individualität und individueller freiheit
ablehnung der gleichheit und gleichberechtigung von m",gut
73,74,PIRATEN,3,2013,0,"gute frage
nicht links nicht rechts halte ich für eine gefährlich irreführende parole dennoch sind linksrechts zu verschwommen bis auf die extreme zu sehr unklar und werden mir zu oft nur noch als schlag schimpfwörter benutzt

g","neonazis
rassismus
ausländerfeindlichkeit
frauenfeindlichkeit
homophobie
menschenverachtung
extremer konservativismus
nationalismus
ablehnung von individualität und individueller freiheit
ablehnung der gleichheit und gleichberechtigung von m",links
74,75,GRUENE,5,2013,0,solidarität gerechtigkeit chancengleichheit,umverteilung von unten nach oben lobbyismus,solidarität
74,75,GRUENE,5,2013,0,solidarität gerechtigkeit chancengleichheit,umverteilung von unten nach oben lobbyismus,gerechtigkeit
74,75,GRUENE,5,2013,0,solidarität gerechtigkeit chancengleichheit,umverteilung von unten nach oben lobbyismus,chancengleichheit
75,76,SPD,3,2013,1,soziale gerechtigkeit chancengleichheit offene gesellschaft,wirtschaftsinteressen besitzstandswahrung konservatives gesellschaftsbild,sozial
75,76,SPD,3,2013,1,soziale gerechtigkeit chancengleichheit offene gesellschaft,wirtschaftsinteressen besitzstandswahrung konservatives gesellschaftsbild,gerechtigkeit
75,76,SPD,3,2013,1,soziale gerechtigkeit chancengleichheit offene gesellschaft,wirtschaftsinteressen besitzstandswahrung konservatives gesellschaftsbild,chancengleichheit
75,76,SPD,3,2013,1,soziale gerechtigkeit chancengleichheit offene gesellschaft,wirtschaftsinteressen besitzstandswahrung konservatives gesellschaftsbild,offen
75,76,SPD,3,2013,1,soziale gerechtigkeit chancengleichheit offene gesellschaft,wirtschaftsinteressen besitzstandswahrung konservatives gesellschaftsbild,gesellschaft
76,77,SPD,2,2013,1,"gerechte steuern 
gleiche chancen für alle 
gewerkschaften und arbeitnehmerechte stärken 
genossenschaften stärken","umverteilung von unten nach oben 
chancen hängen von der herkunft ab 
strukturkonservativ",gerecht
76,77,SPD,2,2013,1,"gerechte steuern 
gleiche chancen für alle 
gewerkschaften und arbeitnehmerechte stärken 
genossenschaften stärken","umverteilung von unten nach oben 
chancen hängen von der herkunft ab 
strukturkonservativ",steuern
76,77,SPD,2,2013,1,"gerechte steuern 
gleiche chancen für alle 
gewerkschaften und arbeitnehmerechte stärken 
genossenschaften stärken","umverteilung von unten nach oben 
chancen hängen von der herkunft ab 
strukturkonservativ",gleich
76,77,SPD,2,2013,1,"gerechte steuern 
gleiche chancen für alle 
gewerkschaften und arbeitnehmerechte stärken 
genossenschaften stärken","umverteilung von unten nach oben 
chancen hängen von der herkunft ab 
strukturkonservativ",chancen
77,78,PIRATEN,3,2013,0,eher egalitäre verteilung von gütern eher internationalsolidarisch emanzipativ bzgl frauen sex minderheiten positives menschenbildminderheitenvertrauen,ungleichheiten in güterverteilung okay sofern ergebnis marktwirtschaftlicher verteilung eher national keine gleichstellung v frauen sex minderheiten negatives menschenbild druck,verteilung
77,78,PIRATEN,3,2013,0,eher egalitäre verteilung von gütern eher internationalsolidarisch emanzipativ bzgl frauen sex minderheiten positives menschenbildminderheitenvertrauen,ungleichheiten in güterverteilung okay sofern ergebnis marktwirtschaftlicher verteilung eher national keine gleichstellung v frauen sex minderheiten negatives menschenbild druck,minderheiten
78,79,FDP,8,2013,0,politisch links stehen menschen die vorwiegend an das gute im menschen glauben die für noch mehr umverteilung und gleichmacherei eintreten und einer kultur der sog politischen korrektheit anhängen,politisch rechts stehen menschen die vorwiegend an das schlechte im menschen glauben die gesellschaft wenig durchlässig gestalten wollen und traditionelle abgrenzungen pflegen,links
78,79,FDP,8,2013,0,politisch links stehen menschen die vorwiegend an das gute im menschen glauben die für noch mehr umverteilung und gleichmacherei eintreten und einer kultur der sog politischen korrektheit anhängen,politisch rechts stehen menschen die vorwiegend an das schlechte im menschen glauben die gesellschaft wenig durchlässig gestalten wollen und traditionelle abgrenzungen pflegen,mensch
78,79,FDP,8,2013,0,politisch links stehen menschen die vorwiegend an das gute im menschen glauben die für noch mehr umverteilung und gleichmacherei eintreten und einer kultur der sog politischen korrektheit anhängen,politisch rechts stehen menschen die vorwiegend an das schlechte im menschen glauben die gesellschaft wenig durchlässig gestalten wollen und traditionelle abgrenzungen pflegen,gut
78,79,FDP,8,2013,0,politisch links stehen menschen die vorwiegend an das gute im menschen glauben die für noch mehr umverteilung und gleichmacherei eintreten und einer kultur der sog politischen korrektheit anhängen,politisch rechts stehen menschen die vorwiegend an das schlechte im menschen glauben die gesellschaft wenig durchlässig gestalten wollen und traditionelle abgrenzungen pflegen,mensch
